GID_2,State,District,Year,Year End,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare)
IND.34.63_1,Uttar Pradesh,Saharanpur,2001,2002,Kharif,64769.0,146049.0,2.254921335824237
IND.34.63_1,Uttar Pradesh,Saharanpur,2002,2003,Kharif,57907.0,134817.0,2.328164125235291
IND.34.63_1,Uttar Pradesh,Saharanpur,2003,2004,Kharif,57924.0,119053.0,2.0553311235411917
IND.34.63_1,Uttar Pradesh,Saharanpur,2004,2005,Kharif,59988.0,134030.0,2.2342801893712076
IND.34.63_1,Uttar Pradesh,Saharanpur,2005,2006,Kharif,50264.0,115205.0,2.2919982492439916
IND.34.63_1,Uttar Pradesh,Saharanpur,2006,2007,Kharif,56475.0,127803.0,2.2630013280212484
IND.34.63_1,Uttar Pradesh,Saharanpur,2007,2008,Kharif,49206.0,112879.0,2.2940088607080438
IND.34.63_1,Uttar Pradesh,Saharanpur,2008,2009,Kharif,47858.0,106580.0,2.2270048894646663
IND.34.63_1,Uttar Pradesh,Saharanpur,2009,2010,Kharif,51884.0,118140.0,2.277002544136921
IND.34.63_1,Uttar Pradesh,Saharanpur,2010,2011,Kharif,54830.0,120023.0,2.1890023709648
IND.34.63_1,Uttar Pradesh,Saharanpur,2011,2012,Kharif,52344.0,119920.0,2.2909980131438177
IND.34.63_1,Uttar Pradesh,Saharanpur,2012,2013,Kharif,54042.0,141428.0,2.6170015913548723
IND.34.63_1,Uttar Pradesh,Saharanpur,2013,2014,Kharif,57786.0,141345.0,2.44600768352196
IND.34.63_1,Uttar Pradesh,Saharanpur,2014,2015,Kharif,62552.0,155629.0,2.487993989001151
IND.34.63_1,Uttar Pradesh,Saharanpur,2015,2016,Kharif,72546.0,165623.0,2.2830066440603205
IND.34.63_1,Uttar Pradesh,Saharanpur,2016,2017,Kharif,57538.0,142176.0,2.4709930828322153
IND.34.63_1,Uttar Pradesh,Saharanpur,2017,2018,Kharif,57090.0,152659.0,2.6740059555088456
IND.34.63_1,Uttar Pradesh,Saharanpur,2018,2019,Kharif,58734.0,148068.0,2.5209929512718356
IND.34.63_1,Uttar Pradesh,Saharanpur,2019,2020,Kharif,59700.0,161369.0,2.702998324958124
IND.34.65_1,Uttar Pradesh,Sant Kabir Nagar,2000,2001,Kharif,85220.0,174596.0,2.0487678948603616
IND.34.65_1,Uttar Pradesh,Sant Kabir Nagar,2001,2002,Kharif,89102.0,196191.0,2.2018697672330587
IND.34.65_1,Uttar Pradesh,Sant Kabir Nagar,2002,2003,Kharif,89895.0,89921.0,1.000289226319595
IND.34.65_1,Uttar Pradesh,Sant Kabir Nagar,2003,2004,Kharif,89836.0,205872.0,2.2916425486441963
IND.34.65_1,Uttar Pradesh,Sant Kabir Nagar,2004,2005,Kharif,91204.0,128752.0,1.4116924696285251
IND.34.65_1,Uttar Pradesh,Sant Kabir Nagar,2005,2006,Kharif,86338.0,158258.0,1.8330051657439366
IND.34.65_1,Uttar Pradesh,Sant Kabir Nagar,2006,2007,Kharif,85996.0,121168.0,1.4089957672449882
IND.34.65_1,Uttar Pradesh,Sant Kabir Nagar,2007,2008,Kharif,92217.0,172907.0,1.875001355498444
IND.34.65_1,Uttar Pradesh,Sant Kabir Nagar,2008,2009,Kharif,108544.0,210033.0,1.9350033166273586
IND.34.65_1,Uttar Pradesh,Sant Kabir Nagar,2009,2010,Kharif,86158.0,166113.0,1.9280043640753035
IND.34.65_1,Uttar Pradesh,Sant Kabir Nagar,2010,2011,Kharif,90035.0,173768.0,1.9300049980563114
IND.34.65_1,Uttar Pradesh,Sant Kabir Nagar,2011,2012,Kharif,90665.0,190578.0,2.1020018750344676
IND.34.65_1,Uttar Pradesh,Sant Kabir Nagar,2012,2013,Kharif,87731.0,200202.0,2.281998381415919
IND.34.65_1,Uttar Pradesh,Sant Kabir Nagar,2013,2014,Kharif,89987.0,208230.0,2.314000911242735
IND.34.65_1,Uttar Pradesh,Sant Kabir Nagar,2014,2015,Kharif,90918.0,162561.0,1.7879957764139114
